A,e,simulation
0.00039361370755,0.9769406314,170
0.0016757058329,0.6789600316,171
0.00017093131903,0.2662977507,172
0.00014279534879,0.6753840477,173
0.0020925689436,0.8748985503,174
2.3694292816e-05,0.2287303172,175
0.0010152618262,0.5892832465,176
3.9491033292e-05,0.7443929637,177
9.06281162e-05,0.9399399129,178
3.8697178816e-05,0.9814963683,179
1.7270891066e-05,0.8281092911,180
9.3394735421e-05,0.8914160439,181
0.00015083302792,0.6396890325,182
5.0416404917e-05,0.3135898625,183
9.0678081128e-06,0.8803931136,184
4.2060370543e-05,0.9953867659,185
0.00023661376867,0.7313800461,186
0.0015699197092,0.805311272,187
0.00087256582888,0.5333212207,188
0.00017304977018,0.7896557878,189
1.8165182618e-05,0.9542042089,190
0.0011331107621,0.2235595448,191
0.00013371861878,0.8509785915,192
8.7455789079e-05,0.5339142049,193
0.001027174305,0.7605197851,194
0.00044272710017,0.9378163585,195
0.00038064217206,0.907962695,196
1.240975115e-05,0.9802660466,197
3.7765797981e-05,0.4707705884,198
4.1298432828e-06,0.6751372154,199
0.00051124059788,0.8701342732,200
0.00016453784418,0.6115612828,201
0.0019028295177,0.8118355684,202
0.00020233119544,0.4255216945,203
6.4642600599e-05,0.4045706509,204
0.013403035163,0.4207464147,205
1.3262787481e-05,0.9220094297,206
3.0317474234e-06,0.2851852221,207
3.7275002079e-05,0.7544870699,208
0.00047149893341,0.9297820877,209
7.0634783003e-05,0.9487099255,210
3.945860365e-05,0.9742311012,211
1.4208850574e-05,0.3982670772,212
0.0043822755596,0.6843438842,213
1.725556829e-05,0.7803083414,214
1.0285449407e-05,0.4688922835,215
0.00026412347283,0.5528457294,216
2.5384150518e-05,0.8497799925,217
9.2629082119e-05,0.9944844751,218
0.0025895351807,0.15819028,219
3.0938817271e-05,0.2015659598,220
0.00027749622546,0.6886289965,221
5.0473144094e-05,0.8403398538,222
0.00010349400922,0.8244546791,223
0.00090775400667,0.258079519,224
0.00091887651013,0.7454007561,225
6.9802675948e-05,0.2633675249,226
