A,e,simulation
2.5540247368e-05,0.9532042007,386
0.0013060516233,0.5142841006,387
0.0035023680393,0.886674176,388
0.0022169864387,0.7924898252,389
0.00054828945032,0.7290792301,390
0.00034676873788,0.09040567,391
0.00016020681834,0.1432574597,392
2.3810223246e-06,0.71661128,393
6.9286509151e-06,0.839885719,394
4.8991349602e-06,0.5407876011,395
0.00074907671363,0.8411087642,396
0.00010289281828,0.9210413029,397
0.0019348079164,0.9770822892,398
0.00047819657375,0.9343537528,399
8.5047551398e-05,0.687141007,400
0.0018291146541,0.3809838554,401
4.9071057281e-05,0.9544854501,402
0.00054154287905,0.5494110451,403
4.5097800225e-05,0.7208537289,404
1.2612850359e-05,0.4749704974,405
2.0106252954e-06,0.8601534571,406
0.00011055885219,0.6329395524,407
0.00015805415858,0.561997799,408
0.00016659455366,0.863183661,409
5.7551787701e-05,0.7290228744,410
9.3437236772e-05,0.9930539964,411
0.00026761867498,0.9582453429,412
0.00013534573367,0.4071370584,413
9.2475075446e-06,0.4937502536,414
0.00030016499068,0.7404161721,415
0.00084242139774,0.5019991885,416
0.0001799276092,0.828346848,417
8.991422811e-05,0.2452885945,418
0.00099714225743,0.7636114632,419
2.6355689042e-05,0.8801089417,420
9.3724260262e-06,0.9630652007,421
0.0001094808234,0.1395553691,422
1.332427721e-05,0.9431377627,423
1.2941248105e-05,0.7509326839,424
0.00020805570365,0.7859180613,425
0.00016955677242,0.865377772,426
3.7464100826e-06,0.4731904863,427
0.0017358092719,0.3965847524,428
9.9854571237e-06,0.79794787,429
4.0945993278e-05,0.9629374831,430
0.00055704229334,0.5441107173,431
5.1555064398e-05,0.9123202108,432
8.1336249505e-06,0.6787551487,433
1.6530606841e-05,0.7898775655,434
1.9336092303e-05,0.9425649801,435
1.3990835343e-05,0.189276009,436
0.00052306781697,0.3976168985,437
0.00059313210429,0.444366139,438
6.664792308e-06,0.6567899755,439
0.001023926965,0.7085649717,440
0.00019664835625,0.9454856503,441
7.1803492677e-05,0.5920059398,442
0.00032703271646,0.9917457565,443
3.600923756e-05,0.3295271715,444
8.0888018713e-06,0.248056777,445
8.9255474951e-05,0.4152246006,446
0.00029275694805,0.8410862303,447
2.6673931002e-06,0.2602664632,448
2.0131328816e-06,0.4173944674,449
7.3421647888e-06,0.3331301905,450
0.00013116699514,0.1911622592,451
2.1728377992e-05,0.2509273992,452
0.00010987887361,0.7005358785,453
0.00011873921907,0.4839383832,454
0.0011199227239,0.9249907453,455
8.8343036579e-06,0.6758258708,456
0.00020002338944,0.9251648239,457
5.0135252441e-06,0.8029420892,458
1.3663173559e-05,0.3469954154,459
6.8516564346e-05,0.9320668049,460
0.00026076945917,0.9133034972,461
8.1184720638e-05,0.8659300448,462
0.00013530532429,0.2914457916,463
0.00080387121408,0.6402827595,464
4.9945074444e-05,0.657150965,465
0.00040669457343,0.948365506,466
8.2205919133e-06,0.9589626942,467
4.7031764794e-07,0.7186173369,468
0.0010911708011,0.868460305,469
4.6954454881e-05,0.3835712473,470
0.00010305149269,0.9469228668,471
1.2247229387e-05,0.6290440761,472
5.9699134886e-05,0.431385465,473
0.00012885946339,0.8971935748,474
0.00010941827214,0.6317013035,475
0.0004596032012,0.4950477012,476
0.00038856934562,0.4354667285,477
1.3106797691e-06,0.3109654507,478
0.00027669360306,0.9343061889,479
0.00074011803,0.3659049677,480
0.00052028732084,0.8480189172,481
0.00031950200022,0.6447779277,482
1.3915388863e-06,0.7883396551,483
0.00014747750521,0.7945930891,484
1.2392652644e-06,0.8414046578,485
0.00070787045255,0.7374553543,486
0.00015099291193,0.7508447308,487
0.00022505184697,0.1640024297,488
0.00029912492765,0.7944322234,489
0.00010208157642,0.6102160203,490
0.00052309583107,0.3195604369,491
1.3249222795e-05,0.5689211309,492
1.2264008507e-05,0.6324357509,493
6.5030041874e-05,0.4086090347,494
1.5497380201e-05,0.2320696777,495
0.00019786496899,0.5758464194,496
0.0026505498597,0.8197147962,497
0.0010397288923,0.2151917096,498
0.0011287051949,0.9909724723,499
0.0017639361836,0.9421247545,500
2.5751523296e-06,0.8961640642,501
0.00029703224282,0.9488979109,502
4.3344372347e-05,0.7992416183,503
2.0933400054e-05,0.2779837409,504
0.0004257220296,0.080068814,505
0.000379923816,0.1324274412,506
1.5659493593e-05,0.7598877246,507
9999,9999,508
0.00051414439815,0.4030851303,509
0.00034351265976,0.5623788438,510
2.2715239538e-05,0.4701661857,511
2.8567368582e-06,0.9234153787,512
1.7493865533e-06,0.8375883593,513
9.1615539346e-06,0.4187888196,514
0.00019161956744,0.153621846,515
8.077520849e-06,0.8306761267,516
0.00037233563534,0.736413987,517
3.7801866817e-05,0.675889433,518
0.0037535752961,0.6947352873,519
0.00029227088323,0.4220291337,520
3.1563731453e-06,0.5098763876,521
1.3516170185e-06,0.3958822277,522
9.5405998814e-05,0.9854582591,523
9999,9999,524
0.0017385580039,0.0911838032,525
6.9648228071e-05,0.6596932107,526
0.0014585066443,0.9254200406,527
0.00024350919337,0.8783078749,528
0.00014597454394,0.0631457528,529
0.00054010679974,0.5591399336,530
0.0010120936015,0.678178296,531
5.8507091377e-06,0.2874627155,532
2.2274507281e-06,0.7520034286,533
0.00012749335077,0.5966553843,534
1.0627837363e-06,0.9204501535,535
0.0013882217794,0.9344753481,536
8.2379331132e-06,0.475069385,537
9.5310314989e-06,0.8218419986,538
3.4379568386e-06,0.9619682255,539
6.3701307616e-05,0.0812114966,540
0.00037432685308,0.178790281,541
0.00024954179443,0.6579409079,542
7.8100730197e-06,0.4926071358,543
0.00013013804528,0.9534312378,544
1.1137633839e-05,0.3651062306,545
3.9807883674e-06,0.2742393567,546
0.00010018736093,0.9130985428,547
0.00050138222491,0.8774269942,548
0.00038786591246,0.4155330648,549
4.6064793469e-06,0.7909191347,550
0.00079594525449,0.9679934456,551
4.2087362475e-06,0.7628393042,552
0.0014656543699,0.555700045,553
0.00036386248934,0.8598734375,554
6.3873973453e-06,0.7192810871,555
5.404615722e-06,0.1938965579,556
0.00016188110371,0.7053956943,557
6.437509333e-06,0.3048905128,558
0.00010485334297,0.6392242664,559
0.00013725881793,0.5734577836,560
0.00036851601896,0.778358406,561
7.1540308723e-05,0.5272233037,562
0.00044607607614,0.5290689624,563
0.00010810788365,0.8228941659,564
1.5328897637e-05,0.5181266756,565
0.00024180894097,0.9131243473,566
0.00040216961536,0.5419505403,567
0.0029965831188,0.6138192405,568
0.00055258899506,0.7559063798,569
0.00012191546316,0.7090957125,570
0.00014826106374,0.238652089,571
0.00028266823016,0.7566787101,572
3.6305395227e-05,0.8641923411,573
3.4635253298e-05,0.9915334631,574
0.0013929184696,0.6243411263,575
0.00048372120127,0.4006430702,576
0.00056415361563,0.5451258835,577
0.00026912806596,0.9972643844,578
7.303622745e-05,0.6479731032,579
0.00031411200429,0.755393137,580
7.2072850479e-05,0.3207110692,581
4.6916714564e-06,0.960407838,582
0.00041606027644,0.7452593567,583
0.0014933156135,0.9337154581,584
4.8761618847e-05,0.6759912441,585
0.00063329416734,0.7999922198,586
3.0947326236e-05,0.8698623958,587
0.00023713903815,0.1243359714,588
5.6666427187e-06,0.8773250497,589
0.00028339056383,0.9180561791,590
0.00063768815383,0.7170679116,591
0.00014566448861,0.888400021,592
0.00015300421174,0.8679156996,593
0.0002731027664,0.3029758039,594
1.3126173828e-05,0.5359450606,595
7.6753830332e-05,0.8054020513,596
2.595058947e-05,0.2085026079,597
1.5532845931e-05,0.8596264772,598
0.00011616098786,0.4148905653,599
0.0009322218423,0.2968347296,600
7.225094685e-06,0.7025471631,601
0.00015065776013,0.739161014,602
0.0014453589803,0.8672355115,603
0.00096753480207,0.2406724042,604
0.00082068075759,0.4505060413,605
0.00056027059278,0.7102081193,606
1.0005251605e-05,0.751530957,607
0.0017184550246,0.7860655904,608
2.712199859e-05,0.6326813276,609
0.00019569613852,0.9993590871,610
0.00015456844852,0.7723290815,611
0.00011926712737,0.8637409878,612
9.578521634e-06,0.6930882477,613
0.0014067833441,0.4829974398,614
1.1954872834e-05,0.902257937,615
4.7611031336e-05,0.6163230778,616
1.1842760299e-05,0.3250277642,617
0.0001150032947,0.6931243105,618
0.00074271801262,0.8650341389,619
1.2439216992e-05,0.9318582901,620
1.2818395935e-05,0.7081493477,621
0.00014250146552,0.7024019813,622
0.00040391742449,0.8648269841,623
0.00019638871117,0.8441133252,624
3.5100353513e-05,0.710986964,625
0.0016517762263,0.9177891162,626
6.7995701102e-05,0.6678804622,627
0.00012651749248,0.214663847,628
0.00036237867864,0.9190054385,629
7.6415372735e-06,0.9829113388,630
4.3609160331e-05,0.9937664549,631
1.5338533237e-06,0.8584704779,632
2.1223232942e-05,0.962076905,633
2.0371580302e-05,0.861232369,634
0.00033772682695,0.9255606967,635
0.00053992660605,0.4823745265,636
8.1529932604e-07,0.5172745876,637
5.2525358428e-05,0.8207547785,638
0.00020878986409,0.7411102157,639
0.0003181112331,0.7636945902,640
7.5822930615e-06,0.555995311,641
1.7837975093e-06,0.600860381,642
0.00037947216451,0.6989186126,643
0.00066252010945,0.1332025337,644
5.3096101903e-05,0.562447979,645
2.281686444e-05,0.9116980924,646
0.00070812469147,0.28066772,647
0.00028118345008,0.1555793018,648
0.0010066521388,0.1249430596,649
0.00032717620283,0.7701148314,650
4.619152083e-05,0.364106184,651
0.00023028841501,0.6862473013,652
0.0018361562762,0.9783200827,653
0.0002568672447,0.7177631779,654
0.00029735633616,0.5608663504,655
0.0014204084261,0.7852509832,656
0.00013537029094,0.8437623038,657
1.5798097196e-05,0.9943985762,658
0.00059610547818,0.4286958408,659
0.00032548369048,0.9446336454,660
3.2818856847e-05,0.2933766572,661
0.0001219835566,0.6816631979,662
1.3978798774e-05,0.5359914892,663
0.001134861926,0.5043526281,664
0.0013340743663,0.6008638001,665
0.00012735108984,0.7800020517,666
0.0002404672447,0.7436845455,667
0.00089637030955,0.4331830382,668
9.755345137e-05,0.6745100002,669
0.00028050276162,0.4644172148,670
0.0006451815545,0.1131108861,671
1.9169970097e-05,0.7188208945,672
0.00018874641353,0.3559048665,673
9.0743322042e-06,0.5512700376,674
0.00026509744989,0.7551304467,675
