m,x,y,z,vx,vy,vz,Eb,simulation,event
13.63675307,5.929612822,2.322061207,-4.893434528,888.9775511,348.1219817,-733.5952232,-15264194.766909594,2323,ionization
81.24265915,-3.148028047,-0.7703501141,0.04219876032,-471.9226624,-115.4767299,6.335209378,-21101217.097291935,2323,ionization
37.03994684,0.7010681227,0.3141386368,0.1010050327,-536.4159858,-233.0971347,40.01586932,4692330.119386405,2324,flyby
35.36084678,0.7010443117,0.3140880239,0.1009988423,776.2271269,340.2051308,-11.03479453,-11807046.954249129,2324,flyby
7.648599479,-6.636122943,-2.973367472,-0.9560738081,-990.93029,-444.0075642,-142.7694046,-901687.9362341091,2324,flyby
48.61386441,0.04569829614,-0.07439808311,-0.03347779731,7.621535813,37.42340168,-6.637460474,712330.5687392736,2325,flyby
37.45934974,0.04354734661,-0.07437821782,-0.03345494819,6.09436308,-75.15450856,-3.340679696,-305302.13398417906,2325,flyby
3.200253994,-1.203912585,2.000759318,0.9001428355,-187.1111443,311.207438,139.9302348,-201655.18286120184,2325,flyby
39.14219134,-0.3783839481,0.2631106126,-0.98867124,-4.845951991,44.3949602,-145.6698649,372671.06972633186,2326,flyby
11.27050825,-0.3789558,0.263548655,-0.988639053,-237.2871482,22.52601508,-157.823,-4707971.076539644,2326,flyby
6.489951561,2.940207055,-2.044553509,7.679752766,441.3018979,-306.8737335,1152.640829,-5589305.0531553915,2326,flyby
31.93722317,-0.6891120455,0.6317322934,2.750405109,-68.56886562,129.1585093,403.8762039,504950.92095380067,2327,flyby
10.09065745,-0.6894487083,0.632075908,2.75036466,-212.0944333,-15.40191135,434.1493781,-8135617.844729726,2327,flyby
15.70576098,1.84424785,-1.690706788,-7.359929235,275.6995628,-252.7447558,-1100.203749,-13300465.65258852,2327,flyby
46.99929821,0.9578200226,-0.8678991891,-0.0732194556,470.9234607,-220.5351004,-42.74770691,14239829.765416425,2328,flyby
45.83758689,0.9577133348,-0.8679048433,-0.07323995848,-193.4111683,-36.16273415,21.70156971,-2582663.4554242822,2328,flyby
27.90715228,-3.186141538,2.887192346,0.2436080157,-475.4183014,430.8073894,36.34783756,-11609513.497962851,2328,flyby
31.30450137,-1.053636027,0.6951463222,0.780528133,-165.324262,170.0853904,115.5448949,546320.7714977656,2329,flyby
15.6276729,-1.05425719,0.6949691086,0.7805925141,-142.8541102,-28.04005107,119.653592,-4734631.967078635,2329,flyby
9.347505122,5.291159119,-3.489910781,-3.919001702,792.4971202,-522.7317372,-586.9996805,-6805762.704046899,2329,flyby
39.57766842,3.229469255,2.761166637,1.303956458,342.1089181,351.9370153,299.4718891,1134978.7906631988,2330,flyby
24.48818108,3.229509356,2.76085354,1.303865518,715.6939098,515.819827,28.20668193,-40349399.5286436,2330,flyby
25.38603917,-8.15013606,-6.967956595,-3.290661087,-1223.74015,-1046.257577,-494.0955689,-38947486.66866121,2330,flyby
55.27734239,3.314131359,-0.5152370613,-3.035866042,-202.9859568,-805.3333117,-122.0594342,-83040815.0368201,2331,change23
19.88613278,-15.91522795,2.474289893,14.57893512,-2372.724637,368.8797351,2173.50353,-162522412.84323612,2331,change23
40.22040094,3.31413808,-0.5152390678,-3.03587309,1452.119821,924.4336939,-906.889484,149705088.3550337,2331,change23
31.17307857,1.34699985,0.7024886246,-1.48565786,75.56637395,443.9905099,-170.0102166,31919983.26503124,2332,flyby
30.31838728,1.347002006,0.7025139386,-1.485651653,329.6489822,-244.063167,-274.4734545,-20215349.384070076,2332,flyby
9.818471952,-8.436043923,-4.399648231,9.30441028,-1257.839517,-656.0032423,1387.31713,-20209472.98840357,2332,flyby
62.48760948,-1.204336428,0.2270832155,0.07805391877,-200.3237221,39.75021017,-3.198419284,1685907.760720741,2333,flyby
22.87329606,-1.205146663,0.2270707323,0.07807135019,-124.7377675,18.0901002,52.28049557,-13964752.41977543,2333,flyby
7.473083275,13.75895022,-2.593808026,-0.8916201862,2056.837029,-387.7483658,-133.2737294,-17669720.30387332,2333,flyby
24.1875417,3.216167778,1.984867245,3.230913163,473.0976058,94.38357177,286.7584186,31134160.619445685,2334,flyby
12.23029447,3.216172309,1.984867343,3.230905726,492.1627142,694.5072604,867.2202652,-19054982.545559417,2334,flyby
29.83117992,-3.92629212,-2.42312143,-3.944288346,-585.3728561,-361.2641174,-588.0538574,-13980132.98788196,2334,flyby
32.60745237,-0.5549807405,0.5775884727,0.4178848077,922.4909314,539.4176682,-101.7134781,35694006.709666476,2335,flyby
31.86079356,-0.5549901166,0.5775982126,0.4178856482,-1111.551152,-377.7966413,230.174735,-14462255.91004308,2335,flyby
4.410054707,8.113036225,-8.443529275,-6.108841981,1209.695353,-1258.971939,-910.8577079,-7713782.504488005,2335,flyby
117.6682381,-0.9250161447,0.4256940421,-0.1214195264,2698.346256,200.0921062,112.3919194,168295126.02549887,2336,flyby
30.90276412,-0.9250165485,0.4256926294,-0.1214197195,-10937.45515,-456.7866075,-514.9761053,-779890823.1210771,2336,flyby
15.57316456,8.824833748,-4.061200701,1.158366151,1315.593036,-605.4335826,172.6833338,-17634684.256921507,2336,flyby
36.07086881,-1.891043207,1.35544357,3.565423563,-288.6027761,206.961613,544.1176941,-2666334.3717774493,2337,ionization
33.69781338,-0.05533514326,3.422066146,1.217398044,-8.405635085,522.0261535,185.8570027,-10699619.725708965,2337,ionization
91.48710862,0.7659685155,-1.794877727,-1.854158255,116.8842754,-273.8792981,-282.988204,-13966247.85199708,2337,ionization
35.31157225,-0.9462674311,-0.2653616307,-0.4703167792,-718.2977032,-5.904440474,-1.164075833,12220389.3455593,2338,flyby
29.02018516,-0.9462834246,-0.2653978784,-0.4703237645,560.2519439,-80.81283885,-154.536503,-1816856.2495056759,2338,flyby
11.58614095,5.25416627,1.473504599,2.611439633,785.9049997,220.4097667,390.6204232,-10762191.333649082,2338,flyby
53.10852523,1.420657722,0.1597473607,-1.956633036,353.9886115,31.57621717,-307.6494104,2485095.6769462717,2339,flyby
26.25561917,1.420782277,0.1599541247,-1.956869067,-75.48787222,8.186920226,-259.9055562,-11188417.138366701,2339,flyby
25.28770384,-4.458789758,-0.5015734683,6.141036172,-665.0596823,-74.8157681,915.9703833,-21816187.337886833,2339,flyby
49.50810531,-0.3961637348,-0.5851518702,-0.01864229212,508.6565051,-312.6981069,-119.7461858,50212443.38890827,2340,flyby
24.48511883,-0.3961528707,-0.5851535169,-0.01865296079,-1207.08499,368.4628963,233.7167934,-9977787.500548769,2340,flyby
8.96844187,3.268479234,4.82774092,0.1538354758,487.598589,720.2179713,22.94972959,-4129448.2941105906,2340,flyby
84.82639513,-0.5951557787,-0.05013989618,-1.71193566,-87.89722683,-6.854774162,-264.7108987,88900.82195196541,2341,flyby
24.79056055,-0.616008945,-0.05831277266,-1.709947449,-109.2021572,-12.10669402,-264.2022633,-9645208.915787477,2341,flyby
35.62966188,1.845544494,0.159945188,5.265497245,285.2451314,24.74335894,814.0462738,-16358157.842029588,2341,flyby
50.78389592,2.138108795,-1.635603908,0.02461775841,1333.239856,-1074.959372,726.2328864,332028666.987948,2342,flyby
38.33260463,2.138108838,-1.635600122,0.02461595918,-1025.249876,857.2400627,-953.5975131,-18311697.457987037,2342,flyby
11.31429452,-16.84071198,12.88274326,-0.1938945029,-2510.683798,1920.612943,-28.90669612,-112511781.64588289,2342,flyby
40.85730789,0.9923213589,-2.031841875,-0.7907901189,-4074.772486,-1394.829622,-2114.922211,338109981.49208176,2343,flyby
34.54566068,0.9923208331,-2.031842734,-0.7907903558,5142.154384,988.5069979,2244.003723,-146698084.51767492,2343,flyby
5.652132897,-13.23818095,27.1060397,10.54963352,-1973.571155,4041.015385,1572.757918,-118079668.4172929,2343,flyby
32.91920216,-2.428842849,12.67108767,6.750732691,5483.637017,-2739.365034,4007.294416,724391750.9997497,2344,flyby
30.19046795,-2.428842884,12.67108794,6.750732492,-6736.173551,6935.666019,-2265.750607,-1309162681.686651,2344,flyby
39.79825683,3.851512207,-20.09304513,-10.70490371,574.177815,-2995.440022,-1595.870497,-500537632.4847661,2344,flyby
36.08669152,-1.725374178,0.1179116017,-1.780144121,-425.6232025,197.0825912,-207.1169239,3529971.1926589385,2345,flyby
30.14319695,-1.725549946,0.1178812689,-1.780163268,-56.21327212,-197.2863606,-335.7406531,-22831411.749703027,2345,flyby
12.2632435,9.318630718,-0.6367286031,9.614040832,1390.641957,-95.01703594,1434.731454,-27823766.27741095,2345,flyby
50.01338073,0.778019311,0.9812323267,1.856059788,225.1027206,205.2766417,287.249632,8906515.994603502,2346,flyby
25.64018988,0.7779047702,0.9812884192,1.856065327,-96.40103618,31.81283382,257.2422351,-13347227.667487226,2346,flyby
18.43620911,-3.192467697,-4.02659608,-7.616408093,-476.5842665,-601.1141375,-1137.005164,-21358449.963030443,2346,flyby
38.84185257,-0.3460537689,-1.470307452,-2.124615455,-219.5224955,-348.7692954,-316.7917638,372006.5800142712,2347,flyby
33.9607853,-0.3460014778,-1.470908367,-2.124597163,138.282384,-80.41028446,-330.1691719,-16064041.001820382,2347,flyby
24.08056793,1.046148556,4.446019249,6.423311477,159.0694233,675.9658663,976.6207929,-21303728.60824427,2347,flyby
40.37500447,-0.4535314038,-0.2878727988,0.3638109168,-373.9993182,-537.4258466,141.3127994,16333767.910983404,2348,flyby
32.61553705,-0.4535426779,-0.2879115648,0.3638191224,311.6435661,569.2218675,-53.53684868,-2637247.6236498035,2348,flyby
4.462812104,7.417715489,4.70852354,-5.950289377,1105.984691,702.044803,-887.1921428,-9613447.809970774,2348,flyby
33.70273185,2.848832316,-1.867124087,1.00146539,1449.682541,-195.4558057,630.4961441,-59909181.92526931,2349,change23
30.13887314,-6.547449717,4.291201921,-2.301670776,-976.2181287,639.8118832,-343.1772418,-9621714.850655578,2349,change23
35.56532832,2.848822985,-1.867122026,1.001470975,-546.491443,-356.9716679,-306.6600994,65994188.76878224,2349,change23
36.82071074,0.3178383569,-0.0236309982,-0.1287007999,63.83373621,25.56236189,-26.89941236,667309.1446333766,2350,flyby
34.45429401,0.3160652741,-0.02352990499,-0.1288607551,30.78112653,-34.68667588,-11.47148784,-1801145.8515371678,2350,flyby
3.663426627,-6.167133229,0.4588099025,2.50548522,-931.0806158,69.30140058,378.2517401,-1925690.070941997,2350,flyby
56.14795373,0.05072209175,-0.03433416693,0.7184932311,27.24576072,32.1107865,107.7721561,464071.4948343543,2351,flyby
12.8543996,0.04978741633,-0.0340185547,0.7184830365,-78.10434009,-167.9897101,110.7646961,-4011358.818865875,2351,flyby
5.810869777,-0.6002421563,0.407009863,-8.531871244,-90.48719623,61.34226409,-1286.382243,-5156278.548349018,2351,flyby
42.84827087,-1.57975439,-0.0884966173,-0.001931364827,244.0812099,-933.3940642,1298.628348,-25761983.722418457,2352,change23
35.06410507,3.325064761,0.1862712472,0.004066438583,495.555246,27.76303317,0.6043113993,-55086044.40393001,2352,change23
30.95465582,-1.579751894,-0.08850066275,-0.001932839662,-899.2075108,1260.580508,-1798.280981,125315129.88151115,2352,change23
32.91177353,2.155510825,-2.20221969,-3.522899368,939.1399579,-246.1845755,-800.5038065,14248293.575742193,2353,flyby
11.93207448,2.155514758,-2.202211584,-3.522897815,-1382.560372,-554.9487712,233.9692785,-9378713.685932169,2353,flyby
44.66829132,-2.163983531,2.210872756,3.536744761,-322.6438229,329.6311686,527.3150246,-34931239.036586866,2353,flyby
31.99954432,1.78114292,-1.507650561,0.5656444878,-38.10630367,2143.798742,1388.360426,34194153.7879253,2354,flyby
16.17130713,1.78114375,-1.507649638,0.5656449835,868.7200828,-4913.620072,-2495.331747,-153318951.32222012,2354,flyby
14.59049474,-5.880484929,4.977541721,-1.867488738,-879.2679855,744.2569053,-279.2314434,-27293422.606790725,2354,flyby
38.70870971,0.6830738345,-0.916802645,0.7722590739,-29.78242423,-100.7676101,134.7680861,3421029.3545370083,2355,flyby
35.77856083,0.6827441665,-0.9168282447,0.7722585854,244.5255449,-176.0036291,94.27835603,-11787632.01352164,2355,flyby
11.24521199,-4.523570609,6.072899526,-5.115372936,-675.4815181,906.8517986,-763.8666682,-9758387.740750024,2355,flyby
47.46434943,0.5075829013,0.1555183904,-0.4550258424,12.02147552,35.36759087,-74.77427829,913593.7644965325,2356,flyby
35.17623203,0.5061440435,0.1553792117,-0.4549631343,162.9355225,7.215004662,-59.90134387,-6336408.902883044,2356,flyby
6.291900039,-6.658772747,-2.041868807,5.976158891,-1001.613061,-307.1403483,898.9678807,-5813598.085074865,2356,flyby
42.29210847,0.1789851305,-0.5259153385,0.2173823167,-166.7791255,-89.21284776,49.07396781,1666879.3412900395,2357,flyby
29.33059557,0.1786453437,-0.5259433412,0.2174144531,306.0532244,-64.18427148,8.941787719,-4015689.0875067934,2357,flyby
5.791289545,-2.211844664,6.504302657,-2.688598418,-332.0991752,976.5635613,-403.659584,-3484561.724047293,2357,flyby
91.00134426,-0.07658701944,-0.05117050721,0.1748027404,25.4471055,-0.9734047236,26.52907809,1297206.6008148133,2358,flyby
17.82957793,-0.07752697153,-0.05097362191,0.1747983847,-200.2618889,-41.92923326,24.90932095,-1822396.243948176,2358,flyby
3.050445366,2.737893619,1.824462477,-6.236422389,411.3707988,274.1113412,-937.0121753,-1701536.3810536664,2358,flyby
37.75455193,-1.306792174,-1.011857802,-0.2249264136,-203.1763879,-158.1064992,-35.12269612,-195597.3638239277,2359,ionization
33.51888915,-0.3475434367,-0.9122365851,-0.2067896787,-55.151244,-141.9745653,-32.20760812,-2400847.522224373,2359,ionization
39.89852489,1.5285433,1.72385809,0.3865645742,238.5913251,268.8838693,60.29307869,-3749188.055545188,2359,ionization
52.65066937,-0.1301752303,-0.2275191641,0.03257695165,1561.746739,-2094.429612,-609.7532086,330221183.87330216,2360,flyby
48.00492883,-0.1301759086,-0.2275159361,0.03257810334,-1753.570416,2226.014296,678.9444934,-15296035.3363456,2360,flyby
4.421229056,2.963632526,5.179763888,-0.7416733676,441.7350398,772.062041,-110.5501418,-19823398.636307985,2360,flyby
47.02656297,-0.2526889057,0.1536367366,0.6463727931,-160.2182701,44.01458598,96.65929811,1844282.076662287,2361,flyby
27.02689268,-0.2531186428,0.1535172705,0.6464152818,174.9455157,-13.50332428,97.25701494,-3308349.56905222,2361,flyby
7.911954842,2.366558139,-1.43758435,-6.049995009,354.6886891,-215.4842687,-906.7429754,-4535114.498888434,2361,flyby
39.70780358,0.542686754,0.06315206608,-0.2620107063,646.2387548,179.2144922,-285.0340757,9444143.612987429,2362,flyby
22.16446408,0.5426632375,0.06316434051,-0.2620038046,-931.9007589,-294.7918298,401.5966329,-2321176.496885022,2362,flyby
15.73155814,-2.134355578,-0.2483945683,1.030479208,-318.1910276,-37.01546477,153.6340476,-6587418.334981171,2362,flyby
35.7336092,-0.1915545119,1.276902049,-1.346697176,215.2717801,63.73765713,-198.158844,1900852.3615844552,2363,flyby
33.30541897,-0.1915926361,1.277152275,-1.346700271,-290.2832823,327.0168641,-204.3666274,-20636366.539425816,2363,flyby
10.24230584,1.291311477,-8.607867386,9.077523044,192.8831949,-1285.746628,1355.890661,-16863167.284567036,2363,flyby
34.86535568,1.142428688,0.8017830641,-0.7496133422,-841.41286,-661.7466151,-121.0913197,119198188.84426373,2364,flyby
20.22870719,1.142431365,0.801780681,-0.7496133436,1914.093268,1466.112639,-95.6631919,-50168518.406218074,2364,flyby
4.201209406,-14.98166028,-10.51445764,9.830322805,-2233.517235,-1567.532473,1465.538619,-9890562.89557781,2364,flyby
88.04129811,-0.7130590883,1.966652495,0.6549772075,-449.053078,257.088725,36.23819901,26985163.691329356,2365,flyby
25.30888502,-0.713093799,1.966630394,0.6549628932,1085.821436,419.2688951,311.4257481,-25511308.801752746,2365,flyby
24.42947019,3.30855545,-9.125038708,-3.039010816,493.432152,-1360.883109,-453.2352296,-35814689.30832267,2365,flyby
32.54007334,-0.06740070337,-0.7311245505,0.5901357522,-558.1179482,566.9178851,168.7983388,28341970.534396335,2366,flyby
8.003049048,-0.06740324289,-0.7311232523,0.590135708,2218.368777,-2857.368878,-240.5283386,-26251056.78997524,2366,flyby
3.067293776,0.8909010644,9.663913504,-7.800343698,132.8483237,1441.046748,-1163.158959,-4226526.752266585,2366,flyby
32.46446095,-6.165449075,-2.120235784,3.970112168,-921.0520698,-316.731491,593.1229119,-5676345.474272899,2367,ionization
30.8483666,-1.719691461,1.391372971,4.229172956,-256.9387508,207.8574538,631.7775336,-22345906.146508574,2367,ionization
68.9464927,3.672524061,0.3758092301,-3.761621788,548.6515449,56.13707144,-561.9534665,-40095923.760792814,2367,ionization
29.67875931,-0.0308031631,0.04212891043,-0.1082261384,111.0475494,-546.1486001,-36.5628671,4495735.782719322,2368,flyby
23.91100529,-0.03075682988,0.04213668995,-0.1082266033,-148.1117118,691.9665034,9.224892932,-1171062.9288731473,2368,flyby
3.935326645,0.4191841071,-0.5737425664,1.473784751,62.44626027,-85.53340064,219.6930895,-486717.704734123,2368,flyby
35.89964376,0.5656329536,0.399026292,-0.322192838,58.90784411,-590.0490429,-186.4375662,37745665.92767213,2369,flyby
13.41883792,0.5656400946,0.3990255776,-0.3221922297,152.3186007,1797.198307,322.2466946,-12391736.711500196,2369,flyby
6.275872447,-4.4450002,-3.135717217,2.531927401,-662.6503755,-467.4668566,377.4560528,-2280062.0603349633,2369,flyby
37.06965307,0.5802326371,1.977222182,3.110879747,87.0522002,296.0732775,465.6078771,-421207.3304173385,2370,ionization
19.76294016,1.7770951,3.191594827,3.282683444,265.5857058,477.4139373,491.2758017,-18783825.178117055,2370,ionization
35.00768737,-1.617634609,-3.895436921,-5.147289723,-242.1110878,-583.0272802,-770.3729886,-21684735.431366447,2370,ionization
32.00335174,2.045054013,-2.749018923,0.02628931676,310.0216861,-416.587173,3.911792331,-497839.70995426044,2371,ionization
31.48431462,1.250918128,-1.34887124,-0.3678476783,189.8167965,-204.8941849,-55.66860233,-5359535.595741451,2371,ionization
57.36389494,-1.82750636,2.274010616,0.1872272759,-277.1427014,344.8709129,28.3714578,-9502505.482136652,2371,ionization
30.58174074,-1.217780837,-2.905424157,-1.701435583,-182.2346112,-434.8372135,-254.6590475,-2021834.5243144701,2372,ionization
17.88306732,1.839526891,-0.4025642271,-2.326655609,275.2538203,-60.24577809,-348.2109891,-4457758.4673930025,2372,ionization
40.71352417,0.1067329519,2.35921634,2.2999876,15.98164368,353.0880346,344.2344481,-8895811.624003932,2372,ionization
30.00912815,-1.080694791,-1.370537103,0.2397121824,-197.6716568,-275.0789263,98.34001643,1131367.6496810713,2373,flyby
5.181160058,-1.080670523,-1.370600767,0.2396908219,50.72009834,205.568268,-326.9162846,-221386.77399449694,2373,flyby
31.59100405,1.20381851,1.526698089,-0.2670200067,179.4550475,227.5900013,-39.79906928,-3185319.3425892023,2373,flyby
38.72097361,1.132481882,0.7455617854,-2.8613097,326.8702084,-68.16795548,-486.427613,6061439.294906994,2374,flyby
17.76564798,1.132492828,0.7456296423,-2.861324078,-175.2486275,502.230539,-297.040004,-19429507.079319987,2374,flyby
14.73247189,-4.342127407,-2.85868334,10.97073016,-647.7750209,-426.4675608,1636.660778,-29805903.55559281,2374,flyby
82.20744816,-0.3215590896,-0.2430485692,0.1670386112,74.25256259,-1.229434591,50.75056836,11220911.614323191,2375,flyby
25.42829794,-0.3216998012,-0.2430039771,0.1670330297,-443.2942165,-149.6225691,-58.50604862,-6464552.370020229,2375,flyby
5.434607425,6.369334135,4.813517912,-3.308276424,950.9617381,718.6748996,-493.9391701,-4036158.8895861357,2375,flyby
47.98951258,-1.03142573,3.436413341,2.470572978,-153.8306721,512.5013712,368.456825,-15889526.956420682,2376,change13
24.72286517,0.996636553,-3.320395598,-2.387044014,231.6398794,-541.8998399,-460.571084,1200353.2441765293,2376,change13
24.94241185,0.9966119979,-3.320533278,-2.38738042,66.3711865,-448.9290926,-252.3984714,-11146203.154553112,2376,change13
44.09223551,-1.043231814,-2.247518742,-1.519749174,-656.5276871,-274.6975447,-207.3957623,4640313.486392431,2377,flyby
25.00258111,-1.043276367,-2.247549526,-1.519756549,727.6060543,-442.3405547,-260.9179792,-15675851.097086474,2377,flyby
28.53318234,2.526287604,5.442528744,3.680170465,376.9556398,812.0960418,549.120864,-24438549.234085213,2377,flyby
21.1456816,-3.712294559,-0.8484435131,0.9038845521,-511.7624257,-140.0337972,47.96195667,84405.49449006777,2378,flyby
9.744061868,-3.712268479,-0.8483458766,0.9033842518,-645.9186579,-97.55344695,323.5157201,-7365085.243633694,2378,flyby
24.57302278,4.666563551,1.066504977,-1.136037972,696.5132789,159.1858253,-169.5577094,-9073982.019010564,2378,flyby
37.08045259,-0.09493681857,0.5981884692,-0.04119979658,73.69447569,207.2493161,-4.797099646,-1207897.2743779055,2379,change23
26.56149192,0.1958296138,-1.233684321,0.08496589944,29.35537895,-185.0462896,12.74603777,-282256.5160905658,2379,change23
17.69561633,-0.0950080785,0.5983061996,-0.04120308296,-198.4868517,-156.524241,-9.07994105,3530245.2184009417,2379,change23
35.62001195,-1.638681932,-1.157210602,-0.4658919668,-272.9941221,-114.6324326,-64.33543484,1461124.4069941926,2380,flyby
15.58054905,-1.638909564,-1.157395208,-0.4660324486,-179.8683417,-305.7016071,-81.50529173,-8929436.329001041,2380,flyby
12.42049374,6.755365981,4.770559813,1.920706161,1008.5349,712.2267191,286.7459401,-11277959.982239485,2380,flyby
34.76245944,0.7715885358,-0.6131683164,-1.714891362,-2715.349795,-1516.530869,-13.40568989,399690410.0098208,2381,flyby
33.53148544,0.7715890347,-0.6131697321,-1.714891021,3049.31031,1386.027855,-506.7941835,-97481331.78495824,2381,flyby
3.147423501,-16.74221523,13.3047652,37.21033559,-2495.904077,1983.454081,5547.260015,-62367520.79592082,2381,flyby
35.95618576,0.4728498795,-0.2292351777,0.790102581,-284.0518945,838.1355748,308.3557216,30675866.56166151,2382,flyby
5.234518669,0.4728490028,-0.2292359461,0.7901025224,2505.868366,-6026.114418,-1191.241831,-55727334.47906059,2382,flyby
3.613556116,-5.38998549,2.613038837,-9.006330751,-803.5275969,389.5470167,-1342.643603,-5248574.544974432,2382,flyby
58.27184867,-0.3392044894,-0.5879430928,-0.2184448713,-68.74355287,-117.7154264,-74.04375283,-2024596.5873442015,2383,change23
28.67321397,0.9732785752,1.686662332,0.626661078,145.4224522,252.1154539,93.66947834,-622661.6402114155,2383,change23
23.97357134,-0.3395802841,-0.5882101929,-0.2185406846,-6.837328268,-15.41133938,67.94404312,2673990.012468247,2383,change23
32.83074687,0.306079866,0.4963745464,-0.3593149758,749.9715775,538.2655206,-112.9474761,107362414.61632544,2384,flyby
31.42321455,0.3060720343,0.4963751071,-0.3593148291,-690.2656577,-411.0694582,8.478503696,-1204747.8891923788,2384,flyby
6.285013553,-3.129125759,-5.074618902,3.673405919,-466.4685505,-756.487673,547.6087091,-9475329.783570293,2384,flyby
51.71390291,-0.2854849007,0.03941786709,-0.5395906485,-13.13980427,34.40214481,-77.34108381,1380979.5775844383,2385,flyby
35.26541967,-0.2866939946,0.03958873489,-0.5395059026,-86.476941,-35.85018853,-86.08801855,-5160925.984980976,2385,flyby
6.227280053,3.994347815,-0.5515353529,7.536234131,598.8418935,-82.66807155,1129.793319,-5128330.618262612,2385,flyby
170.8528266,0.0677716129,-0.01416510146,-0.368228265,-90.77676575,292.7935393,-254.0607144,205500486.0206508,2386,flyby
10.21574018,0.06776902161,-0.01416230044,-0.3682300897,1697.266303,-4934.246613,3276.056756,-70752557.50692193,2386,flyby
7.598421031,-1.61497794,0.3375472345,8.774794468,-240.7558808,50.32329447,1308.120003,-9172373.727939693,2386,flyby
52.98707695,-0.4002505599,0.1466657066,0.08700968748,60.46213924,-75.95610137,17.16619092,1384804.9804094417,2387,flyby
23.30069352,-0.4001080153,0.1469910033,0.0870003174,-333.662572,244.6662286,3.609525254,-5546091.257050396,2387,flyby
3.033420552,10.06484295,-3.691007958,-2.188142601,1506.832708,-552.5778545,-327.5809285,-3497508.425536774,2387,flyby
35.92830274,0.2061481916,-1.782093546,1.028927586,17.76982521,-220.6426206,154.9123647,496068.56041386485,2388,flyby
19.81473757,0.2050247616,-1.781838586,1.028919606,54.82169359,-353.7431937,154.3464065,-10679840.996441357,2388,flyby
14.22831263,-0.8060735512,6.981450507,-4.031074892,-121.2172642,1049.78319,-606.120494,-11274761.643303487,2388,flyby
44.8040677,-0.961918752,3.010537058,-1.255392054,-426.2148411,334.1831355,-187.7747101,1975165.217657837,2389,flyby
35.4948673,-0.9619239464,3.01029966,-1.255390903,212.7537206,596.0596862,-187.4593302,-42475608.0801094,2389,flyby
20.49592324,3.768614607,-11.79427197,4.918373418,563.2580381,-1762.780962,735.1176471,-43791823.81242736,2389,flyby
66.61984513,-0.1326688539,0.01700742476,-0.1374436746,-515.7841715,-1192.159722,-34.25310907,253945947.87725455,2390,flyby
36.1956696,-0.132663121,0.01700626696,-0.1374436602,893.1531799,2201.42766,4.849674199,-8397587.720676271,2390,flyby
3.205594388,4.255126303,-0.5454792502,4.4083374,634.2612251,-81.31165077,657.1011056,-4640458.334990292,2390,flyby
29.14687813,-1.44672846,-0.4686184919,1.005400983,-215.4989151,-69.72346165,149.9649309,-208995.81799849417,2391,ionization
14.8194608,-0.3219160332,0.3317330158,1.16891658,-48.50423671,49.1542484,174.2668523,-4281122.948620223,2391,ionization
9.309636435,5.041898303,0.9390980742,-5.008467695,751.9012474,140.0464767,-746.9196462,-6294814.777685004,2391,ionization
59.2471078,0.02199460284,-0.006920957232,-0.08983118629,23.93014693,36.95833204,-20.55621166,649924.0812677394,2392,flyby
30.00354224,0.02012698926,-0.005973675357,-0.09039877447,-38.01019158,-75.78835811,0.8927105428,-64211.46346023778,2392,flyby
15.76115528,-0.120993515,0.03738800296,0.5097672909,-17.59716224,5.345098093,75.57260801,-72965.0429800462,2392,flyby
41.63362254,-2.414403543,-0.04095268733,4.385222144,-474.7779682,-24.6380725,962.0223007,73127233.90705708,2393,flyby
30.42809954,-2.414394858,-0.04095746463,4.385209402,-203.0190884,19.24718773,232.3292856,-36573600.61248567,2393,flyby
27.66574536,6.288853258,0.1066758368,-11.4222938,937.7738213,15.90836829,-1703.254742,-75630900.39594796,2393,flyby
40.60910316,0.6007178608,-2.841884253,-1.001478947,243.6963752,31.88899944,-435.4360221,39689189.25789654,2394,flyby
27.04404189,0.6007118747,-2.841866107,-1.001483945,-141.7599372,-1108.399764,280.1212648,-38492393.87506352,2394,flyby
19.22797916,-2.113601764,9.999070375,3.523684683,-315.2972815,1491.608959,525.6431287,-21967950.168869108,2394,flyby
44.19339963,-3.779669028,2.604950817,-3.695609002,-572.17049,393.3509496,-557.0723474,-131477.00560005548,2395,ionization
43.00266998,-4.467684421,2.632372612,-3.377394896,-672.7960467,397.2315686,-510.6584656,-56768970.519471325,2395,ionization
70.16225413,5.118974397,-3.254181126,4.397785211,772.7543271,-491.226147,663.8697533,-55340666.485998884,2395,ionization
44.47265159,-0.317007308,-0.5905376048,0.6922242248,-50.72099956,-89.75107524,106.51313,-17000.43705887267,2396,ionization
30.6258403,-0.4824372937,-0.3355671305,0.5046573427,-73.77822778,-56.15349224,81.31704476,-2078038.1442741056,2396,ionization
23.41306997,1.233208764,1.560658151,-1.974990978,192.8502998,243.9328201,-308.6875901,-2630703.106192295,2396,ionization
28.7561878,-0.1806695694,-0.7999299303,0.5662046117,-96.18917932,-98.82732321,73.56762933,1091361.839578522,2397,flyby
14.98269639,-0.1809963303,-0.7999447107,0.5661867485,105.8140347,-159.007448,105.6002203,-3230481.688533063,2397,flyby
6.326692796,1.24981272,5.530261254,-3.914350056,186.614806,825.748547,-584.460274,-3546571.642556923,2397,flyby
42.38305,0.004952783687,0.003502748985,-0.01504346273,50.36624625,63.76253652,114.9728409,829921.9363045432,2398,flyby
